id,code_old,code,name,description,active,sale_type
l10n_cr_ticofac.activity_522007,522007,4722.0,LICORERIAS Y/O DEPOSITO DE LICORES (VENTA AL POR MENOR),"ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE BEBIDAS ALCOHOLICAS EMBOTELLADAS, Y QUE NO IMPLICA SU CONSUMO EN ESE ESTABLECIMIENTO. LAS RESOLUCIONES V-399 DEL 16-01-1984 Y 32-95 DEL 30-11-1995, ESTABLECE LA RECAUDACION DEL IMPUESTO DE VENTAS PARA REFRESCOS, CERVEZAS Y LICORES BAJO EL SISTEMA A NIVEL DE FABRICA Y ADUANAS. POR LO TANTO,LAS LICORERIA Y DEPOSITOS VENDEN ESTOS PRODUCTOS COMO EXENTOS DEL TRIBUTO. EN CASO QUE EL ESTABLECIMIENTO EXPENDA OTROS PRODUCTOS COMO BOCADILLOS, SE DEBE AGREGAR UNA ACTIVIDAD SECUNDARIA.",False,goods
l10n_cr_ticofac.activity_522008,522008,4721.9,VENTA AL POR MENOR DE HUEVOS DE GALLINA INCLUIDOS EN LA CANASTA BASICA,"EN ESTA CLASE SE INCLUYE LA VENTA DE HUEVOS DE GALLINA FRESCOS CON CASCARON, EXENTOS DEL IMPUESTO GENERAL SOBRE LAS VENTAS.",False,goods
l10n_cr_ticofac.activity_522009,522009,4721.4,VENTA DE FRUTAS GRAVADAS CON VENTAS,"EN ESTA CLASE SE INCLUYE LA VENTA DE FRUTAS GRAVADAS TALES COMO: CIRUELAS, DURAZNOS, PERAS, MANZANAS, UVAS E HIGOS, ENTRE OTRAS. ADEMAS DE CUALQUIER FRUTA ENVASADA, ENLATADA Y DESHIDRATADA.",False,goods
l10n_cr_ticofac.activity_522010,522010,4721.1,"VENTA DE EMBUTIDOS Y CARNES (RES, POLLO, CERDO)INCLUIDAS ENLA CANASTA BASICA","EN ESTA CLASE SE INCLUYE LA VENTA DE EMBUTIDOS Y CARNES DE RES Y CERDO (TODAS LAS CERNES DE RES O DE CERDO FRESCAS, REFRIGERADAS O CONGELADAS),CARNES DE POLLO (ALAS, MENUDOS O VISCERAS, MUSLO, PATAS, PECHUGA, POLLO ENTERO Y LIMPIO), EMBUTIDOS (CHORIZO, MORTADELA, PATE, SALCHICHAS, SALCHICHON, EXCEPTO LOS ENLATADOS O ENVASADOS)LO ANTERIOR DE CONFORMIDAD CON EL DECRETO 37132-H REFERENTE A LA CANASTA BASICA.",False,goods
l10n_cr_ticofac.activity_522011,522011,5610.0,"PREPARACION, SERVICIO Y VENTA DE FRUTAS PICADAS Y BEBIDAS DE FRUTAS Y/O LEGUMBRES.","ESTA CLASE COMPRENDE LA PREPARACION, EL SERVICIO Y LA VENTA DE FRUTAS PICADAS ASI COMO DE BEBIDAS (FRUTAS Y LEGUMBRES) PARA SU CONSUMO INMEDIATO EN EL LOCAL COMO FUERA DEL MISMO. INCLUYE A LOS VENDEDORES AMBULANTES DE ESTOS PRODUCTOS.",False,goods
l10n_cr_ticofac.activity_522012,522012,4722.0,COMERCIO AL POR MENOR DE BEBIDAS GASEOSAS Y CARBONATADAS,"EN ESTA CLASE SE INCLUYE LA COMERCIALIZACION DE BEBIDAS ENVASADAS SIN CONTENIDOALCOHOLICO, ES DECIR FEFRESCOS GASEOSOS Y BEBIDAS CARBONATADAS. LA RECAUDACION DEL IMPUESTO SOBRE LAS VENTAS PARA ESTE TIPO DE MERCANCIA ESTA ESTABLECIDA A NIVEL DE FABRICA, SEGUN RESOLUCION 12-96 DEL 08 DE AGOSTO DE 1996.",False,goods
l10n_cr_ticofac.activity_522013,522013,4722.0,COMERCIO AL POR MENOR DE AGUA EMBOTELLADA,EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE AGUA EMBOTELLADA. LA CUAL SE ENCUENTRA AFECTA AL IMPUESTO GENERAL SOBRE LAS VENTAS.,False,goods
l10n_cr_ticofac.activity_522014,522014,4721.4,VENTA DE FRUTAS INCLUIDAS EN LA NUEVA CANASTA BASICA,ESTA CLASE SE INCLUYE LA COMERCIALIZACION DE FRUTAS INCLUIDAS EN LA NUEVA CANASTA BASICA. (DECRETO NO. 37132).,False,goods
l10n_cr_ticofac.activity_522015,522015,4721.9,"VENTA AL POR MENOR DE CAFE (EXCEPTO EL ENVASADO, ENLATADO, SOLUBLE, DESCAFEINADO)","ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE CAFE CON EXCEPCION DE AQUEL QUE SE COMERCIALIZA ENVASADO O ENLATADO, ASI COMO EL QUE TIENE PRESENTACIONES COMO SOLUBLE, DESCAFEINADO O SABORIZADO, ENTRE OTROS.",False,goods
l10n_cr_ticofac.activity_522016,522016,4723.0,COMERCIO AL POR MENOR DE PRODUCTOS DE TABACO,"ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE PRODUCTOS DE TABACO, TALES COMO CIGARROS, PUROS, CIGARRILLOS ENTRE OTROS",False,goods
l10n_cr_ticofac.activity_522017,522017,4721.1,"VENTA DE EMBUTIDOS Y CARNES (RES, POLLO, CERDO, CABALLO,ETC) GRAVADAS EN VENTAS","EN ESTA CLASE SE INCLUYE LA VENTA DE CUALQUIER TIPO DE CARNE SAZONADA, MARINADA,ADOBADAS, CONDIMENTADAS,EMPANIZADAS Y/O CARNES PREPARADAS. ADEMAS INCLUYE LOS CORTES FINOS DE LOMO Y LOMITO DE CERDO, LOMO Y LOMITO DE RES Y SUS DERIVADOS,EN TODAS LAS PRESENTACIONES O CORTES COMPUESTOS POR ESTOS, T-BONE, SIRLOIN, PORTER HOUSE, DELMONICO O RIBEYE, CARNE TENDERIZADA DE CERDO O RES. ASIMISMO, LA CARNE DE OTROS TIPOS DE ANIMALES O AVES NO INCLUIDA EXPRESAMENTE COMO EXENTA EN LA CA NASTA BASICA. ADEMAS INCLUYE LOS EMBUTIDOS ENLATADOS O ENVASADOS.",False,goods
l10n_cr_ticofac.activity_522018,522018,4721.3,VENTA DE PESCADOS Y/O MARISCOS (PESCADERIAS O MARISQUERIAS) GRAVADOS EN VENTAS,"EN ESTA CLASE SE INCLUYEN TODOS LOS PRODUCTOS DE PESCADO Y MARISCOS ENLATADOS O ENVASADOS, YA SEAN SAZONADOS, COMDIMENTADOS, EMPANIZADOS Y DEMAS PREPARADOS. ADEMAS SE INCLUYEN LOS SIGUIENTES PESCADOS: ATUN EN FILET, SALMON ENTERO O EN FILETROBALO ENTERO O EN FILET Y BACALAO ENTERO O EN FILET.",False,goods
l10n_cr_ticofac.activity_523101,523101,4772.0,FARMACIAS,EN ESTA CLASE SE INCLUYE LAS FARMACIAS (UNICAMENTE VENTA DE MEDICAMENTOS).,False,goods
l10n_cr_ticofac.activity_523102,523102,4772.0,VENTA AL POR MENOR DE COSMETICOS Y PERFUMERIA,VENTA AL POR MENOR DE COSMETICOS Y PERFUMERIA,False,goods
l10n_cr_ticofac.activity_523201,523201,4719.9,BAZARES,EN ESTA CLASE SE INCLUYE LOS BAZARES,False,goods
l10n_cr_ticofac.activity_523202,523202,4771.1,VENTA AL POR MENOR DE ROPA (BOUTIQUE),EN ESTA CLASE SE INCLUYE EL COMERCIO DE PRENDAS DE VESTIR (BOUTIQUE).,False,goods
l10n_cr_ticofac.activity_523203,523203,4771.2,VENTA AL POR MENOR DE CALZADO (ZAPATAERIAS),EN ESTA CLASE SE INCLUYE EL COMERCIO AL POR MENOR DE ZAPATOS (ZAPATERIA).,False,goods
l10n_cr_ticofac.activity_523204,523204,4751.0,PASAMANERIAS,EN ESTA CLASE SE INCLUYE EL COMERCIO AL POR MENOR DE ARTICULOS DE PASAMANERIA.,False,goods
l10n_cr_ticofac.activity_523205,523205,4771.1,"VENTA AL POR MENOR DE PRENDAS DE VESTIR, ROPA Y ZAPATOS (TIENDAS)","ESTA CLASE INCLUYE LAS PRENDAS DE VESTIR, SUS ACCESORIOS Y CALZADO",False,goods
l10n_cr_ticofac.activity_523206,523206,8219.0,SERVICIO DE FOTOCOPIADORA,EN ESTA CLASE SE INCLUYE EL SERVICIO DE FOTOCOPIADO Y EMPASTADO,False,goods
l10n_cr_ticofac.activity_523207,523207,4771.1,VENTA AL POR MENOR DE ARTICULOS DE CUERO (EXCEPTO CALZADO),"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE ARTICULOS DE CUERO, TALABARTE-RIA, Y OTROS MATERIALES SIMILARES O IMITACION DE CUERO. ARTICULOS TALES COMO BOLSOS, BILLETERAS, MALETAS, LLAVEROS, ETC.",False,goods
l10n_cr_ticofac.activity_523208,523208,4751.0,VENTA AL POR MENOR DE PRODUCTOS TEXTILES (TELAS),ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE PRODUCTOS TEXTILES (TELA DE TODA CLASE),False,goods
l10n_cr_ticofac.activity_523209,523209,4773.0,VENTA AL POR MENOR DE MATERIALES PARA CALZADO,EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE TODO TIPO DE MATERIALES TANTO PARA CONFECCION COMO REPARACION DE TODO TIPO DE CALZADO.,False,goods
l10n_cr_ticofac.activity_523301,523301,4759.0,COMERCIO AL POR MENOR DE OBJETOS DE CERAMICA Y PORCELANA,EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE OBJETOS DE CERAMICA.,False,goods
l10n_cr_ticofac.activity_523302,523302,4759.0,VENTA AL POR MENOR DE CRISTALERIA,EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE OBJETOS DE CRISTAL Y MATERIALES SIMILARES.,False,goods
l10n_cr_ticofac.activity_523303,523303,4762.0,"VENTA AL POR MENOR DE DISCOS, CDS Y OTROS SIMILARES","EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE DISCOS, CASETTES, CDS Y CUALQUIER OTRO PRODUCTO SIMILAR",False,goods
l10n_cr_ticofac.activity_523304,523304,4759.0,"VENTA AL POR MENOR DE ELECTRODOMESTICOS, MUEBLES Y ARTICULOS PARA EL HOGAR","EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE ELECTRODOMESTICOS, MUEBLES Y ARTICULOS VARIOS, TALES COMO ARTEFACTOS DE ILUMINACION,(LAMPARAS, CANDELAS, ETC) DE PLASTICO, ALUMINIO, MADERA Y OTROS. ARTICULOS Y EQUIPO DE USO DOMESTICO NO CLASIFICADOS EN OTRA PARTE(TAL COMO LAS VENTAS POR TELEVISION Y QUE TIENEN LOCALES COMERCIALES). INCLUYASE ADEMAS LA VENTA DE CORTINAS.",False,goods
l10n_cr_ticofac.activity_523306,523306,4774.0,VENTA AL POR MENOR DE ANTIGUEDADES,EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR O COMERCIO MINORISTA DE ANTIGUEDADES.,False,goods
l10n_cr_ticofac.activity_523308,523308,4759.0,"VENTA AL POR MENOR DE INSTRUMENTOS MUSICALES, PARTES Y ACCESORIOS",ESTA CLASE INCLUYEN LA VENTA AL POR MENOR DE INSTRUMENTOS MUSICALES. PARTES Y ACCESORIOS.,False,goods
l10n_cr_ticofac.activity_523309,523309,4773.0,VENTA DE CUADROS PINTURAS HECHAS POR PINTORES NACIONALES Y EXTRANJEROS PRODUCIDOS EN EL PAIS,"EN ESTA CLASE SE INCLUYE LA VENTA DE CUADROS Y PINTURAS HECHAS POR PINTORES NACIONALES Y EXTRANJEROS, EXENTA DE IMPUESTO DE VENTAS ART. 5 DEL REGLAMENTO DE LA LEY DE VENTAS.",False,goods
l10n_cr_ticofac.activity_523401,523401,4752.1,VENTA AL POR MENOR DE DEPOSITO DE MADERA,EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE TODO TIPO DE MADERAS.,False,goods
l10n_cr_ticofac.activity_523402,523402,4752.1,VENTA AL POR MENOR ARTICULOS DE FERRETERIA PINTURAS MADERA Y MATERIALES PARA LA CONSTRUCCION,"ESTA CLASE COMPRENDE LAS ACTIVIDADES DE VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS, BARNICES Y LACAS, MATERIALES DE CONSTRUCCION COMO LADRILLOS, MADERA, EQUIPO SANITARIO, EQUIPO DE BRICOLAJE, SEGADORAS DE CESPED DE CUALQUIER TIPO, SAUNAS ENTRE OTROS",False,goods
l10n_cr_ticofac.activity_523403,523403,4752.1,VENTA DE PINTURAS,"EN ESTA CLASE SE INCLUYE LA VENTA DE PINTURAS DE TODO TIPO Y USO: DECORATIVAS, ANTICORROSIVAS, LATEX, ACEITE, BARNICES, ESTUCO, LACAS, ETC. ASI COMO PRODUCTOS CONEXOS COMO DILUYENTES.",False,goods
l10n_cr_ticofac.activity_523404,523404,4752.2,VENTA AL POR MENOR DE VIDRIO PARA LA CONSTRUCCION,EN ESTA CLASE SE INCLUYE UNICAMENTE LA VENTA AL POR MENOR DE VIDRIO PLANO PARA LA CONSTRUCCION,False,goods
l10n_cr_ticofac.activity_523405,523405,4752.1,VENTA AL POR MENOR DE MATERIALES PARA LA CONSTRUCCION,"COMPRENDE LA VENTA DE PRODUCTOS DE FERRETERIA, PINTURAS, BARNICES, LACAS,MADERA, PISOS DE CERAMICA, TERRAZO, ETC. Y EN GENERAL TODO TIPO DE MATERIALES PARA LA CONSTRUCCION.",False,goods
l10n_cr_ticofac.activity_523406,523406,4741.0,"VENTA AL POR MAYOR Y MENOR DE ARTICULOS ELECTRONICOS, ELECTRICOS Y SIMILARES","EN ESTA CLASE SE INCLUYE LA VENTA DE TODO TIPO DE ACCESORIOS Y ARTICULOS ELECTRONICOS, ELECTRICOS Y SIMILARES.",False,goods
l10n_cr_ticofac.activity_523407,523407,4752.1,VENTA AL POR MENOR DE PLYWOOD,"SE INCLUYE LA COMERCIALIZACION DE PLYWOOD AL POR MENOR, EXCENTOS DEL IMPUESTO SOBRE LAS VENTAS SEGUN RESOLUCION 01495V DEL 16/03/1995.",False,goods
l10n_cr_ticofac.activity_523501,523501,4759.0,VENTA AL POR MENOR REALIZADA DENTRO DEL DEPOSITO LIBRE COMERCIAL DE GOLFITO.,ESTA CLASE INCLUYE EL COMERCIO AL POR MENOR DE TODO TIPO DE PRODUCTOS QUE SE REALICE DENTRO DEL DEPOSITO LIBRE COMERCIAL DE GOLFITO. SOLO ESTA AFECTA A RENTA SEGUN OFICIO DGT-498-2017 DEL 9 DE MAYO DEL 2017.,False,goods
l10n_cr_ticofac.activity_523601,523601,4741.0,"COMERCIO AL POR MENOR DE COMPUTADORAS, ACCESORIOS, MICROCOMPONENTES Y PAQUETES DE COMPUTO","EN ESTA CLASE SE INCLUYE EL COMERCIO AL POR MENOR DE COMPUTADORAS, MICROCOMPONENTES Y ACCESORIOS DE COMPUTO, ADEMAS PAQUETES DE COMPUTO DISEÑADOS PARA LA COMERCIALIZACION INCLUYENDO LA LICENCIA DE USO.",False,goods
l10n_cr_ticofac.activity_523701,523701,4761.0,LIBRERIAS,"EN ESTA CLASE SE INCLUYE ARTICULOS DE LIBRERIAS (LAPICEROS, REVISTAS, PAPEL BOND, CARTULINA, CUADERNOS, UTILES DE ESCRITORIO, MATERIALES Y EQUIPO DE OFICINA, ETC)",False,goods
l10n_cr_ticofac.activity_523702,523702,4761.0,VENTA AL POR MENOR DE REVISTAS/PERIODICOS EN PUESTOS DE VENTAS O MERCADOS,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE PERIODICOS Y REVISTA EN PUESTOS DE VENTAS, MERCADOS E INCLUSIVE EN LOCALES COMERCIALES",False,goods
l10n_cr_ticofac.activity_523703,523703,4761.0,VENTA AL POR MENOR DE LIBROS Y TEXTOS EDUCATIVOS EXENTOS DE VENTAS,VENTA DE LIBROS Y TEXTOS EDUCATIVOS NO AFECTOS AL IMPUESTO SOBRE LAS VENTAS,False,goods
l10n_cr_ticofac.activity_523801,523801,4773.0,VENTA AL POR MENOR DE ARMAS (ARMERIAS),EN ESTA CLASE SE INCLUYE VENTA AL POR MENOR DE ARMAS Y MUNICIONES,False,goods
l10n_cr_ticofac.activity_523803,523803,4773.0,VENTA AL POR MENOR DE MAQUINARIA Y EQUIPO DE TODO TIPO Y ARTICULOS CONEXOS,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE MAQUINARIA Y EQUIPO INDUSTRIAL AGROPECUARIO, DE CONSTRUCCION Y DE INGENIERIA CIVIL, MAQUINARIA Y EQUIPO PARA LA INDUSTRIAS TEXTIL, DE LA MADERA, METALURGICA, DE PISCINA, ETC, ASI COMO LA VENTA AL POR MENOR DE ACCESORIOS CONEXOS.",False,goods
l10n_cr_ticofac.activity_523805,523805,4759.0,"VENTA AL POR MENOR DE PURIFICADORES DE AGUA, SUS PARTES Y REPUESTOS","EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE PURIFICADORES AGUA, SUS PARTES Y REPUESTOS.",False,goods
l10n_cr_ticofac.activity_523806,523806,4774.0,VENTA AL POR MENOR DE MAQUINARIA INDUSTRIAL USADA,INCLUYASE EN ESTA ACTIVIDAD LA VENTA AL POR MENOR DE MAQUINARIA INDUSTRIAL USADA,False,goods
l10n_cr_ticofac.activity_523807,523807,4773.0,"VENTA AL POR MENOR DE REPUESTOS NUEVOS PARA MAQUINARIA, EQUIPO Y OTROS","EN ESTA CLASE SE INCLUYE LA VENTA DE REPUESTOS, PARTES, PIEZAS Y ACCESORIOS NUEVOS, PARA MAQUINARIA, EQUIPO Y OTROS.",False,goods
l10n_cr_ticofac.activity_523808,523808,4774.0,"VENTA AL POR MENOR DE REPUESTOS USADOS PARA MAQUINARIA, EQUIPO Y OTROS","EN ESTA CLASE SE INCLUYE LA VENTA DE REPUESTOS, PARTES, PIEZAS Y ACCESORIOS USADOS, PARA MAQUINARIA, EQUIPO Y OTROS.",False,goods
l10n_cr_ticofac.activity_523901,523901,4773.0,VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS,"EN ESTA CLASE SE INCLUYE LA VENTA DE MERCANCIAS U OTROS ARTICULOS DE DIFERENTE NATURALEZA QUE NO HAN SIDO CONTEMPLADOS EN LOS CODIGOS DE COMERCIO AL POR MENOR, Y QUE SON REALIZADOS EN LOCALES ESPECIALIZADOS.",False,goods
l10n_cr_ticofac.activity_523902,523902,4761.0,VENTA AL POR MENOR DE SUMINISTROS Y/0 EQUIPO DE OFICINA,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE MATERIALES Y/O EQUIPO DE OFICINA, ASI COMO ARTICULOS VARIOS DE ESCRITORIO.",False,goods
l10n_cr_ticofac.activity_523903,523903,4773.0,VENTA AL POR MENOR DE FLORES,"EN ESTA CLASE SE INCLUYE EL COMERCIO AL POR MENOR DEDICADO A LA COMPRA Y VENTA DE FLORES, ARREGLOS, CORONAS Y SIMILARES DE FLORES NATURALES O ARTIFICIALES. SUJETAS A VENTAS EN CONCORDANCIA CON EL ARTICULO 4 DE LA LEY DEL IMPUESTO GENERAL SOBRE LAS VENTAS Y SUS REFORMAS Y EL ARTICULO 5 DE SU REGLAMENTO. TAMBIEN SEGUN DECRETO EJECUTIVO 37132-H DEL 17/5/2012.LAS FLORISTERIAS SE REGISTRAN EN EL CODIGO 523907.",False,goods
l10n_cr_ticofac.activity_523904,523904,9529.0,SERVICIOS DE REPARACION DE JOYERIA Y RELOJERIA EN GENERAL,ESTA CLASE INCLUYE LOS SERVICIOS DE REPARACION DE JOYERIA Y RELOJERIA EN GENERAL,False,goods
l10n_cr_ticofac.activity_523905,523905,4773.0,"VENTA AL POR MENOR DE JOYERIA, RELOJERIA Y BISUTERIA","VENTA AL CONSUMIDOR FINAL DE LAS JOYAS Y RELOJES EN LOCALES, TIENDAS, ETC. CONTIENE ADEMAS LAS BISUTERIAS (JOYAS DE MATERIALES NO PRECIOSOS).",False,goods
l10n_cr_ticofac.activity_523906,523906,4741.0,VENTA AL POR MENOR CELULARES ACCESORIOS EQUIPO Y ART PARA COMUNICACIONES INCLUYE LA REPARACION,"EN ESTA CLASE SE INCLUYE LA VENTA Y LA REPARACION DE EQUIPO Y ARTICULOS PARA COMUNICACION TALES COMO: CENTRALES TELEFONICAS, TELEFONOS FIJOS, TELEFONOS CELULARES Y SUS ACCESORIOS, FAX, REDIOCOMUNICADORES, RADIOLOCALIZADORES, ANTENAS, ETC.",False,goods
l10n_cr_ticofac.activity_523907,523907,4773.0,FLORISTERIA,"EN ESTA CLASE SE INCLUYE LA ELABORACION DE ARREGLOS, OFRENDAS FLORALES Y SIMILARES, A PARTIR DE FLORES NATURALES, ARTIFICIALES O DE AMBOS TIPOS. SUJETAS A VENTAS EN CONCORDANCIA CON EL ARTICULO 4 DE LA LEY DEL IMPUESTO GENERAL SOBRE LAS VENTAS Y SUS REFORMAS Y EL ARTICULO 5 DE SU REGLAMENTO. TAMBIEN SEGUN DECRETO EJECUTIVO 37132-H DEL 17/5/2012. EL COMERCIO AL POR MENOR DE FLORES SE REGISTRA EN LA CLASE 523903.",False,goods
l10n_cr_ticofac.activity_523908,523908,4620.0,COMERCIO AL POR MENOR DE ANIMALES DOMESTICOS PARA CONSUMO HUMANO,"SE REFIERE A LA VENTA AL POR MENOR DE ANIMALES PARA CONSUMO DEL SER HUMANO, POR EJEMPLO, POLLOS, GALLINAS, CERDOS, ENTRE OTROS. LA VENTA DE MASCOTAS SE INCLUYE EN LA ACTIVIDAD 523913",False,goods
l10n_cr_ticofac.activity_523909,523909,4773.0,VENTA DE PRODUCTOS DE ARTESANIA Y SOUVENIR,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE PRODUCTOS DE ARTESANIA, INCLUYENDO SOUVENIRS Y SIMILARES.",False,goods
l10n_cr_ticofac.activity_523910,523910,4764.0,VENTA AL POR MENOR DE JUGUETES Y/O ARTICULOS DE ESPARCIMIENTO,"SE REFIERE A LA VENTA AL POR MENOR DE JUGUETES, JUEGOS DE MESA, JUEGOS DIDACTICOS, JUEGOS ELECTRONICOS (EXCEPTO DE CONSOLAS DE VIDEOJUEGOS)",False,goods
l10n_cr_ticofac.activity_523911,523911,4773.0,"VENTA AL POR MENOR DE PAÑALES DESECHABLES, ARTICULOS DE LIMPIEZA Y OTROS (PAÑALERA)","SE REFIERE A LA VENTA DE PAÑALES DESECHABLES JUNTO CON OTROS ARTICULOS COMO POR EJEMPLO DE LIMPIEZA, DE TOCADOR, DE FIESTAS ETC. LOS CUALES SI ESTAN AFECTOS AL IMPUESTO SOBRE LAS VENTAS.",False,goods
l10n_cr_ticofac.activity_523912,523912,4620.0,VENTA AL POR MENOR Y MAYOR DE PRODUCTOS E INSUMOS AGROPECUARIOS,"SE REFIERE A LA VENTA DE FERTILIZANTES, AGROQUIMICOS, PRODUCTOS VETERINARIOS, IMPLEMENTOS AGRICOLAS, CONCENTRADOS, TODA CLASE DE ALIMENTOS PARA ANIMALES.",False,goods
l10n_cr_ticofac.activity_523913,523913,4773.0,VENTA AL POR MENOR DE ANIMALES DOMESTICOS PARA MASCOTAS.,"ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE ANIMALES DOMESTICOS PARA MASCOTAS, COMO: PERROS, PERICOS, PECES, GATOS ENTRE OTROS.",False,goods
l10n_cr_ticofac.activity_523915,523915,4773.0,DISTRIBUCION Y VENTA DE GAS EN CILINDRO,ESTA CLASE INCLUYE LA DISTRIBUCION Y VENTA DE GAS EN CILINDRO.,False,goods
l10n_cr_ticofac.activity_523916,523916,4721.9,COMERCIO AL POR MENOR DE ALIMENTOS Y PRODUCTOS N.C.P. EXENTOS DE VENTAS,"EN ESTA CLASE SE INCLUYE LA VENTA DE CUALQUIER PRODUCTO, ALIMENTO Y ARTICULO NO CONTEMPLADO DENTRO DE LA SECCION DE VENTA AL POR MENOR DE OTROS PRODUCTOS. NO ESTAN SUJETOS AL IMPUESTO SOBRES LAS VENTAS DE ACUERDO CON EL ART. 2 LEY DEL IMPUESTO SOBRE LA RENTA ART. 1 INC B) DECRETO 25514-H.",False,goods
l10n_cr_ticofac.activity_523917,523917,4763.0,VENTA AL POR MENOR DE BICICLETAS Y SUS ACCESORIOS,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE TODO TIPO DE BICICLETAS, REPUESTOS Y ACCESORIOS.EXCEPTO REPARACION, LA CUAL SE INCLUYE EN LA CLASE 526003.",False,goods
l10n_cr_ticofac.activity_523918,523918,4742.0,VENTA AL POR MENOR DE EQUIPO DE AUDIO Y VIDEO,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE EQUIPO DE AUDIO Y VIDEO PARA TODO TIPO DE USO, COMERCIAL, INDUSTRIAL, DOMESTICO, ENTRE OTROS, SE INCLUYE LA VENTA DE CONSOLAS DE VIDEOS JUEGOS.",False,goods
l10n_cr_ticofac.activity_523919,523919,4772.0,VENTA AL POR MENOR DE ARTICULOS Y ACCESORIOS ORTOPEDICOS,"EN ESTA CLASE SE INCLUYE LA VENTA AL POR MENOR DE TODO TIPO DE PRODUCTOS, ARTICULOS Y ACCESORIOS ORTOPEDICOS.",False,goods
l10n_cr_ticofac.activity_523920,523920,4773.0,VENTA AL POR MENOR DE ANTEOJOS Y ARTICULOS OPTICOS (OPTICA),"OPTICAS: SE DEFINE COMO EL COMERCIANTE EN INSTRUMENTOS DE OPTICAS, RELATIVOS A LA VISION. TALES COMO ANTEOJOS DE TODO TIPO, ARTICULOS DE LIMPIEZA, REPUESTOS, AROS, LENTES, LENTES DE CONTACTO, ETC. LOS EXAMENES PARA LA VISTA Y OTROS SERVICIOS RELACIONADOS SE INCLUYEN EN LA CLA SE DE CONSULTA PRIVADA 851204.",False,goods
l10n_cr_ticofac.activity_523921,523921,4773.0,"VENTA AL POR MENOR DE CAJAS REGISTRADORAS, CALCULADORAS O MAQUINAS DE CONTABILIDAD","ESTA CLASE INCLUYEN LA VENTA AL POR MENOR DE CAJAS REGISTRADORAS, CALCULADORAS Y MAQUINAS DE COONTABILIDAD.",False,goods
l10n_cr_ticofac.activity_523922,523922,4721.9,VENTA AL POR MENOR DE POLEN Y SEMILLAS,"ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE POLEN PARA USO AGROPECUARIO Y TODO TIPO DE SEMILLAS,LAS CUALES ESTAN EXENTOS DEL IMPUESTO SOBRE LAS VENTAS.",False,goods
l10n_cr_ticofac.activity_523923,523923,4773.0,VENTA AL POR MENOR DE REPUESTOS PARA ELECTRODOMESTICOS,EN ESTA CLASE SE INCLUYEN TODO TIPO DE REPUESTOS PARA ELECTRODOMESTICOS.,False,goods
l10n_cr_ticofac.activity_523925,523925,4773.0,VENTA AL POR MENOR DE EXTINTORES,ESTA CLASE INCLUYE LA VENTA AL POR MENOR DE EXTINTORES,False,goods
l10n_cr_ticofac.activity_523926,523926,3312.0,MANTENIMIENTO DE EXTINTORES,ESTA CLASE INCLUTE EL MANTENIMIENTO DE APARATOS PARA EXTINGUIR INCENDIOS SEA CONAGUA O CON MEZCLA QUE DIFICULTA LA COMBUSTION.,False,goods
l10n_cr_ticofac.activity_523927,523927,9521.0,REPARACION EQUIPO DE AUDIO Y VIDEO,"ESTA CLASE INCLUYE LA REPARACION DE EQUIPO DE AUDIO Y VIDEO PARA USO COMERCIAL, DOMESTICO E INDUSTRIAL, (PARLANTES, MICROFONOS, GRABADORAS, EQUIPOS DE SONIDO, ALTA VOCES, CAMARAS DE VIDEO, DVD, TELEVISORES, ETC).",False,goods
l10n_cr_ticofac.activity_523929,523929,4773.0,VENTA DE PERROS ENTRENADOS PARA SEGURIDAD,"EN ESTA CLASE SE INCLUYE LA VENTA DE PERROS ENTRENADOS PARA SEGURIDAD, DETECCION DE DROGAS.",False,goods
l10n_cr_ticofac.activity_523930,523930,4799.0,VENTA AL POR MENOR DE PIEZAS DE BAMBU,EN ESTA CLASE SE INCLUYE LA COMPRA Y VENTA DE PIEZAS DE BAMBU.,False,goods
